id,title,price,images,description,tags,slug
75,Ноутбук Бюджетный Pixel-75,45192,https://picsum.photos/seed/product-75-img-0/600/600;https://picsum.photos/seed/product-75-img-1/600/600;https://picsum.photos/seed/product-75-img-2/600/600;https://picsum.photos/seed/product-75-img-3/600/600,"Описание товара Ноутбук Бюджетный Pixel-75. Это отличный выбор, если вы ищете ноутбук. В комплекте 4 фото.",ноутбук;бюджет,noutbuk-byudzhetnyy-pixel-75
76,Ноутбук Стильный Pixel-76,13921,https://picsum.photos/seed/product-76-img-0/600/600;https://picsum.photos/seed/product-76-img-1/600/600;https://picsum.photos/seed/product-76-img-2/600/600,"Описание товара Ноутбук Стильный Pixel-76. Это отличный выбор, если вы ищете ноутбук. В комплекте 3 фото.",ноутбук;стильный,noutbuk-stilnyy-pixel-76
77,Наушники Флагманский Pixel-77,48276,https://picsum.photos/seed/product-77-img-0/600/600;https://picsum.photos/seed/product-77-img-1/600/600,"Описание товара Наушники Флагманский Pixel-77. Это отличный выбор, если вы ищете наушники. В комплекте 2 фото.",наушники;флагман,naushniki-flagmanskiy-pixel-77
78,Часы Мощный Pixel-78,30691,https://picsum.photos/seed/product-78-img-0/600/600;https://picsum.photos/seed/product-78-img-1/600/600;https://picsum.photos/seed/product-78-img-2/600/600;https://picsum.photos/seed/product-78-img-3/600/600;https://picsum.photos/seed/product-78-img-4/600/600,"Описание товара Часы Мощный Pixel-78. Это отличный выбор, если вы ищете часы. В комплекте 5 фото.",часы;мощный,chasy-moshchnyy-pixel-78
79,Смартфон Красный Pixel-79,12911,https://picsum.photos/seed/product-79-img-0/600/600;https://picsum.photos/seed/product-79-img-1/600/600,"Описание товара Смартфон Красный Pixel-79. Это отличный выбор, если вы ищете смартфон. В комплекте 2 фото.",смартфон;красный,smartfon-krasnyy-pixel-79
80,Ноутбук Мощный Pixel-80,18672,https://picsum.photos/seed/product-80-img-0/600/600;https://picsum.photos/seed/product-80-img-1/600/600,"Описание товара Ноутбук Мощный Pixel-80. Это отличный выбор, если вы ищете ноутбук. В комплекте 2 фото.",ноутбук;мощный,noutbuk-moshchnyy-pixel-80
81,Смартфон Стильный Pixel-81,41623,https://picsum.photos/seed/product-81-img-0/600/600;https://picsum.photos/seed/product-81-img-1/600/600,"Описание товара Смартфон Стильный Pixel-81. Это отличный выбор, если вы ищете смартфон. В комплекте 2 фото.",смартфон;стильный,smartfon-stilnyy-pixel-81
82,Смартфон Красный Pixel-82,41543,https://picsum.photos/seed/product-82-img-0/600/600;https://picsum.photos/seed/product-82-img-1/600/600;https://picsum.photos/seed/product-82-img-2/600/600,"Описание товара Смартфон Красный Pixel-82. Это отличный выбор, если вы ищете смартфон. В комплекте 3 фото.",смартфон;красный,smartfon-krasnyy-pixel-82
83,Наушники Мощный Pixel-83,13325,https://picsum.photos/seed/product-83-img-0/600/600;https://picsum.photos/seed/product-83-img-1/600/600,"Описание товара Наушники Мощный Pixel-83. Это отличный выбор, если вы ищете наушники. В комплекте 2 фото.",наушники;мощный,naushniki-moshchnyy-pixel-83
84,Наушники Красный Pixel-84,13977,https://picsum.photos/seed/product-84-img-0/600/600;https://picsum.photos/seed/product-84-img-1/600/600;https://picsum.photos/seed/product-84-img-2/600/600,"Описание товара Наушники Красный Pixel-84. Это отличный выбор, если вы ищете наушники. В комплекте 3 фото.",наушники;красный,naushniki-krasnyy-pixel-84
85,Смартфон Мощный Pixel-85,9863,https://picsum.photos/seed/product-85-img-0/600/600;https://picsum.photos/seed/product-85-img-1/600/600,"Описание товара Смартфон Мощный Pixel-85. Это отличный выбор, если вы ищете смартфон. В комплекте 2 фото.",смартфон;мощный,smartfon-moshchnyy-pixel-85
86,Наушники Стильный Pixel-86,23838,https://picsum.photos/seed/product-86-img-0/600/600;https://picsum.photos/seed/product-86-img-1/600/600;https://picsum.photos/seed/product-86-img-2/600/600;https://picsum.photos/seed/product-86-img-3/600/600;https://picsum.photos/seed/product-86-img-4/600/600,"Описание товара Наушники Стильный Pixel-86. Это отличный выбор, если вы ищете наушники. В комплекте 5 фото.",наушники;стильный,naushniki-stilnyy-pixel-86
87,Ноутбук Флагманский Pixel-87,39041,https://picsum.photos/seed/product-87-img-0/600/600;https://picsum.photos/seed/product-87-img-1/600/600;https://picsum.photos/seed/product-87-img-2/600/600;https://picsum.photos/seed/product-87-img-3/600/600,"Описание товара Ноутбук Флагманский Pixel-87. Это отличный выбор, если вы ищете ноутбук. В комплекте 4 фото.",ноутбук;флагман,noutbuk-flagmanskiy-pixel-87
88,Наушники Мощный Pixel-88,46138,https://picsum.photos/seed/product-88-img-0/600/600;https://picsum.photos/seed/product-88-img-1/600/600;https://picsum.photos/seed/product-88-img-2/600/600;https://picsum.photos/seed/product-88-img-3/600/600;https://picsum.photos/seed/product-88-img-4/600/600,"Описание товара Наушники Мощный Pixel-88. Это отличный выбор, если вы ищете наушники. В комплекте 5 фото.",наушники;мощный,naushniki-moshchnyy-pixel-88
89,Смартфон Быстрый Pixel-89,40808,https://picsum.photos/seed/product-89-img-0/600/600;https://picsum.photos/seed/product-89-img-1/600/600,"Описание товара Смартфон Быстрый Pixel-89. Это отличный выбор, если вы ищете смартфон. В комплекте 2 фото.",смартфон;быстрый,smartfon-bystryy-pixel-89
90,Ноутбук Красный Pixel-90,9145,https://picsum.photos/seed/product-90-img-0/600/600;https://picsum.photos/seed/product-90-img-1/600/600;https://picsum.photos/seed/product-90-img-2/600/600;https://picsum.photos/seed/product-90-img-3/600/600,"Описание товара Ноутбук Красный Pixel-90. Это отличный выбор, если вы ищете ноутбук. В комплекте 4 фото.",ноутбук;красный,noutbuk-krasnyy-pixel-90
91,Ноутбук Стильный Pixel-91,29963,https://picsum.photos/seed/product-91-img-0/600/600;https://picsum.photos/seed/product-91-img-1/600/600;https://picsum.photos/seed/product-91-img-2/600/600;https://picsum.photos/seed/product-91-img-3/600/600,"Описание товара Ноутбук Стильный Pixel-91. Это отличный выбор, если вы ищете ноутбук. В комплекте 4 фото.",ноутбук;стильный,noutbuk-stilnyy-pixel-91
92,Ноутбук Быстрый Pixel-92,34482,https://picsum.photos/seed/product-92-img-0/600/600;https://picsum.photos/seed/product-92-img-1/600/600;https://picsum.photos/seed/product-92-img-2/600/600;https://picsum.photos/seed/product-92-img-3/600/600,"Описание товара Ноутбук Быстрый Pixel-92. Это отличный выбор, если вы ищете ноутбук. В комплекте 4 фото.",ноутбук;быстрый,noutbuk-bystryy-pixel-92
93,Часы Мощный Pixel-93,5110,https://picsum.photos/seed/product-93-img-0/600/600;https://picsum.photos/seed/product-93-img-1/600/600;https://picsum.photos/seed/product-93-img-2/600/600;https://picsum.photos/seed/product-93-img-3/600/600,"Описание товара Часы Мощный Pixel-93. Это отличный выбор, если вы ищете часы. В комплекте 4 фото.",часы;мощный,chasy-moshchnyy-pixel-93
94,Смартфон Быстрый Pixel-94,49627,https://picsum.photos/seed/product-94-img-0/600/600;https://picsum.photos/seed/product-94-img-1/600/600;https://picsum.photos/seed/product-94-img-2/600/600,"Описание товара Смартфон Быстрый Pixel-94. Это отличный выбор, если вы ищете смартфон. В комплекте 3 фото.",смартфон;быстрый,smartfon-bystryy-pixel-94
95,Наушники Бюджетный Pixel-95,34955,https://picsum.photos/seed/product-95-img-0/600/600;https://picsum.photos/seed/product-95-img-1/600/600;https://picsum.photos/seed/product-95-img-2/600/600,"Описание товара Наушники Бюджетный Pixel-95. Это отличный выбор, если вы ищете наушники. В комплекте 3 фото.",наушники;бюджет,naushniki-byudzhetnyy-pixel-95
